registros,Crit_Julg,Cmp_Gru,I_Cmp,I_Und,DS_ITCP_MODELO_VERSAO,Pref_Nac,Vant ??,Sustent,Pref_Adic,Vant Adic ??,Tipo_Obj,CritVal,Vl_Sigilo,Tp_Reduc,,
6,Menor Valor,Grupo 1,ARROZ BENEFICIADO,QUILOGRAMA,NULL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
6,Menor Valor,Grupo 6,ARROZ,KG,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Grupo 9,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",CONFORME EDITAL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
6,Menor Valor,Não se Aplica,ARROZ IN - NATURA,QUILOGRAMA,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",ARROZ,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Grupo 2,FARINHA ARROZ,QUILOGRAMA,NULL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Não tem Grupo,FARINHA ARROZ,QUILOGRAMA,NULL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
6,Não Informado,Não se Aplica,ARROZ,PACOTE COM 5 QUILOGR,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Não Informado,Não se Aplica,ARROZ,SACO,NAO SE APLICA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Não Informado,Não se Aplica,CREME ARROZ,"EMBALAGEM 400,00 G",NAO SE APLICA,Não se Aplica,0,NÃO INFORMADO,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Não Informado,Não tem Grupo,ARROZ IN - NATURA,QUILO,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",NULL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Sim,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,QUILOGRAMA,KIKA,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
6,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",Nacional,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Sim,Percentual,,
6,Menor Valor,Grupo 1,ARROZ BENEFICIADO,QUILOGRAMA,NULL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Grupo 2,ARROZ BENEFICIADO,QUILOGRAMA,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
6,Menor Valor,Grupo 3,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",NULL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Sim,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",PACOTE 1 KG,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Não tem Grupo,FARINHA ARROZ,QUILOGRAMA,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
6,Menor Valor,Grupo 2,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
6,Menor Valor,Grupo 3,ARROZ,UNIDADE,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ,PACOTE COM 5 KG,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Não Informado,Não se Aplica,ARROZ,FARDO 30X01.,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Não Informado,Não se Aplica,ARROZ,FARDO C/30,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG","Embalagem 1,00 KG",Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
6,Menor Valor,Não tem Grupo,FARINHA ARROZ,"EMBALAGEM 500,00 G",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Não se Aplica,,
6,Menor Valor,Não tem Grupo,CREME ARROZ,"EMBALAGEM 400,00 G",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,QUILOGRAMA,POP,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,NULL,ARROZ BENEFICIADO,QUILOGRAMA,"Leguminosas e Cereais, Ovos",Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Grupo 8,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Não se Aplica,,
6,Não Informado,Não tem Grupo,ARROZ IN - NATURA,QUILOGRAMA,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Não Informado,Não se Aplica,ARROZ,"SACO 60,00 KG",NAO SE APLICA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Não Informado,Não se Aplica,ARROZ IN - NATURA,KILO,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Não Informado,Não se Aplica,ARROZ,FRD.,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Não tem Grupo,FARINHA ARROZ,"LATA 400,00 G",NAO SE APLICA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,CAMIL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,QUILOGRAMA,-,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
6,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",NACIONAL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Sim,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Sim,Percentual,,
6,Menor Valor,Grupo 1,ARROZ BENEFICIADO,QUILOGRAMA,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
6,Menor Valor,NULL,ARROZ BENEFICIADO,EMB,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,KG.,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",ISENTO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Grupo 2,ARROZ BENEFICIADO,QUILOGRAMA,NULL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Sim,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",5KG,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
6,Não Informado,Não se Aplica,ARROZ IN - NATURA,PACOTES,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
6,Não Informado,Não tem Grupo,ARROZ,"SACO 1,00 KG",NAO SE APLICA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Não Informado,Não se Aplica,ARROZ,PCT.,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Sim,Percentual,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",PACOTE,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Não tem Grupo,CASCA ARROZ,UNIDADE,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Bens Comuns,Valor Estimado,Não,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,QUILOGRAMA,CAMIL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Sim,Monetário,,
5,Menor Valor,Não tem Grupo,CASCA ARROZ,M3,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,QUILOGRAMA,TIPO 1,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Percentual,,
5,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,FAZENDA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ,PACOTE,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",PCT 1KG,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,KG,URBANO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 4,ARROZ IN - NATURA,QUILOGRAMA,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 4,ARROZ,KG,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 16,ARROZ BENEFICIADO,QUILOGRAMA,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 17,ARROZ,QUILOGRAMA,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 1,ARROZ,KILOGRAMA,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 1,ARROZ,"PACOTE 5,00 KG",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 1,ARROZ,FARDOS,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 4,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Não se Aplica,,
5,Menor Valor,Grupo 6,ARROZ,QUILOGRAMA,NULL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,NULL,FARINHA ARROZ,"EMBALAGEM 500,00 G",PACOTE 500 G,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",CONFORME EDITAL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",COTIANO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
5,Não Informado,Não se Aplica,ARROZ BENEFICIADO,GRAMA,NAO SE APLICA,Não se Aplica,0,NÃO INFORMADO,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Não Informado,Não se Aplica,ARROZ,PT,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Não Informado,Não se Aplica,ARROZ,QUILOGRAMA,NAO SE APLICA,Não se Aplica,0,SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Não Informado,Não se Aplica,ARROZ,FDO 6X5KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,FARINHA ARROZ,UNIDADE,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Sim,Monetário,,
5,Não Informado,Não se Aplica,CASCA ARROZ,LTA,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Não Informado,Não se Aplica,CASCA ARROZ,UNID,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 9,ARROZ,"PACOTE 5,00 KG",NULL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 3,ARROZ,KG,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 4,ARROZ IN - NATURA,PACOTE,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 4,ARROZ,QUILOGRAMA,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ,"FARDO 00000030,00 KG",NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,NULL,FARINHA ARROZ,UNIDADE,"FARINHAS,AMIDOS,FÉCULAS,FLOCOS,CORRELATOS E MASSAS",Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 1,ARROZ,"SACO 5,00 KG",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 1,CASCA ARROZ,UNIDADE,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Percentual,,
5,Menor Valor,Não tem Grupo,CASCA ARROZ,UNIDADE,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
5,Menor Valor,Não tem Grupo,BRILHADOR DE ARROZ ( POLIDOR DE ARROZ ),UN,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",IDEAL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,QUILOGRAMA,Generos Alimenticios,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",EMB 1KG,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",ARROZ,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 2,00 KG",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
5,Não Informado,Não se Aplica,ARROZ IN - NATURA,FR,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não se Aplica,CREME ARROZ,"CAIXA 200,00 G",NAO SE APLICA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 3,ARROZ,QUILOGRAMA,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 2,ARROZ,"PACOTE 5,00 KG",NULL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 1,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",MAIORAL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Não se Aplica,,
5,Menor Valor,Grupo 1,ARROZ BENEFICIADO,QUILOGRAMA,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Sim,Monetário,,
5,Menor Valor,Grupo 1,ARROZ BENEFICIADO,QUILOGRAMA,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Grupo 1,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",PACOTE,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,QUILOGRAMA,ARROZ TIPO 1,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",EMBALAGEM 5KG,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",Pct 1 Kg,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",PACOTE 1KG,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PACOTE,PACOTE,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 2,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",UN,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,QUILOGRAMA,NÃO SE APLICA,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,QUILOGRAMA,URBANO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG","Embalagem 1,00 KG",Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",QUILO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",URBANO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",PACOTE,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Não Informado,Não se Aplica,ARROZ IN - NATURA,UNIDADE,NAO SE APLICA,Não se Aplica,0,SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 5,ARROZ IN - NATURA,QUILOGRAMA,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não se Aplica,ARROZ,KG,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 1,ARROZ BENEFICIADO,QUILOGRAMA,NULL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Sim,Percentual,,
5,Menor Valor,Grupo 13,ARROZ,QUILOGRAMA,NULL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 1,ARROZ,QUILOGRAMA,BLUE SOFT,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Grupo 1,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",NULL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Percentual,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,QUILOGRAMA,Generos Alimenticios,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Sim,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",Gêneros Alimentícios,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Não tem Grupo,FARINHA ARROZ,"EMBALAGEM 500,00 G",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Não se Aplica,,
5,Menor Valor,Não tem Grupo,FARINHA ARROZ,"EMBALAGEM 500,00 G",NAO SE APLICA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Não Informado,Não se Aplica,ARROZ IN - NATURA,QUILOGRAMA,NAO SE APLICA,Não se Aplica,0,SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Não Informado,Não se Aplica,CASCA ARROZ,SACOS,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,QUILOGRAMA,QUILO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,QUILOGRAMA,QUILOGRAMA,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Sim,Percentual,,
5,Menor Valor,Não tem Grupo,CASCA ARROZ,QUILOGRAMA,LAIRE,Não,0,NÃO SUSTENTAVEL,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,GRAMA,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG","EMBALAGEM 5,00 KG",Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",ARROZ,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
5,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,Arroz Integral,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
